https://www.fokus.ba/vijesti/bih/izbori-2020/sebija-izetbegovic-ako-udjem-u-skupstinu-ks-to-ce-biti-spektakl/2392964/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,1799
https://www.fokus.ba/vijesti/-snimci-kharkivskog-fronta-ukrajinci-presjekli-komunikaciju-balaklyia-kupjansk-video/2392424/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,3660
https://www.fokus.ba/vijesti/bih/predstavljene-kandidatkinje-sda-u-sarajevu-za-predstojece-izbore/2391973/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,4751
https://www.fokus.ba/vijesti/globus/otisla-na-trcanje-i-nestala-sumnja-se-da-tijelo-koje-je-pronadjeno-pripada-nestaloj-bogatasici/2391402/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,6248
https://www.fokus.ba/vijesti/globus/policija-u-kuci-pronasla-mrtvo-novorodjence-umotano-u-krpu-majka-pobjegla/2391209/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,6707
https://www.fokus.ba/vijesti/bih/kome-odgovara-sukob-interesa-slucaj-asim-sarajlic/2387529/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,8858
https://www.fokus.ba/vijesti/bih/tri-kandidata-za-glavnog-tuzioca-pozvana-na-razgovor/2390112/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,10626
https://www.fokus.ba/vijesti/globus/bivsi-policajac-dobio-rekordnu-zatvorsku-kaznu-zbog-nereda-na-capitolu/2388924/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,14070
https://www.fokus.ba/vijesti/bih/evo-kada-pocinje-isplata-penzija-za-august/2388860/,csv/Historical-Report-NewsGradient-2022-09-02--2022-09-09.csv,14637
https://www.fokus.ba/vijesti/bih/sladic-najavio-zahladjenje-moguce-su-prve-pahulje-snijega/2396168/,csv/Historical-Report-NewsGradient-2022-09-13--2022-09-14.csv,1226
https://www.fokus.ba/vijesti/crna-hronika/elmir-usao-u-tudju-kucu-kroz-prozor-kupatila-i-ukrao-torbicu-s-novcem-ranije-je-krao-i-alat/2396856/,csv/Historical-Report-NewsGradient-2022-09-14--2022-09-15.csv,881
https://www.fokus.ba/vijesti/bih/pomozimo-namiru-jedna-bubuljica-na-uhu-promijenila-mu-je-zivot-iz-korijena/2397227/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,807
https://www.fokus.ba/vijesti/crna-hronika/petorica-huligana-tesko-pretukla-malljetnika-koji-je-navijao-za-suparnicki-klub/2397268/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,855
https://www.fokus.ba/vijesti/globus/kise-padale-mjesecima-u-apokalipticnim-poplavama-poginulo-1-500-ljudi-od-toga-530-djece/2397368/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,884
https://www.fokus.ba/vijesti/bih/u-dva-vozila-prevozili-17-nelegalnih-migranata-stigli-su-iz-burundija-i-konga/2397537/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,918
https://www.fokus.ba/vijesti/globus/putin-i-xi-njihovo-prijateljstvo-djeluje-bezgranicno-ali-ovaj-detalj-otkriva-prave-namjere-kine/2397568/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,957
https://www.fokus.ba/vijesti/globus/scholz-o-tome-kakav-putin-sada-ima-stav-o-ratu/2397173/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,993
https://www.fokus.ba/vijesti/bih/saneli-nikad-necu-oprostiti-presutjela-je-da-je-alisa-prepoznala-jednog-od-napadaca/2397655/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1050
https://www.fokus.ba/vijesti/bih/u-cijelom-gradu-ima-110-ugostiteljskih-objekata-pola-ih-nema-dozvolu-za-bastu/2397406/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1139
https://www.fokus.ba/vijesti/bih/milanovic-objasnio-zasto-je-isao-kod-dodika-na-njegovo-imanje/2397544/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1293
https://www.fokus.ba/vijesti/bih/nedim-sladic-objavio-kada-nam-stizu-obilne-padavine/2397529/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1318
https://www.fokus.ba/vijesti/globus/detalji-tragedije-automobil-vozila-djevojka-djevojcicu-nisu-uspjeli-ozivjeti/2397492/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1383
https://www.fokus.ba/vijesti/globus/tajfun-muifa-pogodio-istocnu-kinu-16-miliona-ljudi-moralo-napustiti-svoje-domove/2397257/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1466
https://www.fokus.ba/vijesti/bih/dodik-ponovo-ponizavao-bih-vucicu-u-bijeljini-porucio-dobrodosli-na-svoje/2397375/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1630
https://www.fokus.ba/vijesti/globus/teska-nesreca-u-hrvatskoj-poginula-zanske-osoba-27-i-dvoje-cetverogodisnje-djece/2397352/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1681
https://www.fokus.ba/vijesti/crna-hronika/medvjed-napao-i-tesko-povrijedio-pastira-ljekari-mu-pokusavaju-spasiti-nogu/2397314/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1764
https://www.fokus.ba/vijesti/globus/vucic-i-njegovi-imaju-novi-problem-u-skupstini-srbije/2397215/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1805
https://www.fokus.ba/biznis/njemacka-uvodi-novu-obavezu-utjecat-ce-na-sve-radnike/2397167/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1823
https://www.fokus.ba/vijesti/crna-hronika/muskarac-pao-s-traktora-poginuo-je-na-licu-mjesta/2397199/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1868
https://www.fokus.ba/vijesti/bih/u-republici-srpskoj-cim-se-dijete-rodi-duzno-je-3-292-km/2397076/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1930
https://www.fokus.ba/vijesti/globus/zelenski-se-obratio-nakon-nesrece-rusi-su-okupirane-teritorije-pretvorili-u-zahode/2397104/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,1965
https://www.fokus.ba/vijesti/globus/rusi-bjeze-u-panici-ovo-je-novo-lice-ruske-agresije-uvodi-staljinisticku-metodu/2397089/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,2035
https://www.fokus.ba/vijesti/globus/rusi-u-ocaju-raketirali-branu-i-izazvali-poplave-vise-od-stotinu-kuca-je-pod-vodom/2397080/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,2070
https://www.fokus.ba/vijesti/bih/u-bih-danas-stize-velika-promjena-vremena/2397061/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,2130
https://www.fokus.ba/vijesti/bih/schwarz-schilling-srbija-i-hrvatska-se-vise-nego-prije-mijesaju-u-unutrasnju-politiku-bih/2397034/,csv/Historical-Report-NewsGradient-2022-09-15--2022-09-16.csv,2154
https://www.fokus.ba/biznis/kazu-da-je-bruto-plata-u-julu-iznosila-1-735-maraka/2398235/,csv/Historical-Report-NewsGradient-2022-09-16--2022-09-17.csv,822
https://www.fokus.ba/magazin/taj-ludi-svijet/na-grobarijadi-u-nisu-se-okupili-pogrebnici-sa-balkana-neki-smatraju-da-se-enormnobogatimo/2399560/,csv/Historical-Report-NewsGradient-2022-09-19--2022-09-20.csv,56
https://www.fokus.ba/sport/fudbal/bez-pobjednika-u-mecu-veleza-i-sarajeva-mec-obiljezilo-divljanje-na-tribinama/2400204/,csv/Historical-Report-NewsGradient-2022-09-19--2022-09-20.csv,710
https://www.fokus.ba/sport/fudbal/majka-presla-9-000-km-kako-bi-gledala-sina-on-dobio-crveni-nakon-20-sekundi-igre//,csv/Historical-Report-NewsGradient-2022-09-19--2022-09-20.csv,914
https://www.fokus.ba/tehnomanija/internet-tehnomanija/sve-je-vise-slucajeva-internet-nasilja-u-bih-a-zakon-na-drzavnom-nivoune-postoji/2399424/,csv/Historical-Report-NewsGradient-2022-09-19--2022-09-20.csv,993
https://www.fokus.ba/vijesti/bih/general-milenko-zivanovic-sto-prvi-nedostupni-optuzenik-za-ratne-zlocine-u-bih/2400923/,csv/Historical-Report-NewsGradient-2022-09-21--2022-09-22.csv,817
https://www.fokus.ba/vijesti/globus/ukrajinci-objavili-snimak-rusenja-ruskog-helikoptera-ovo-je-kraj-aligatora/2402016/,csv/Historical-Report-NewsGradient-2022-09-22--2022-09-23.csv,433
https://www.fokus.ba/vijesti/bih/vlada-fbih-dijeli-po-100-km-svim-nezaposlenim-gradjanima/2401837/,csv/Historical-Report-NewsGradient-2022-09-22--2022-09-23.csv,1462
https://www.fokus.ba/vijesti/crna-hronika/jasna-sestri-sjela-na-stomak-i-utusila-je-rukama-osudjena-je-na-20-godina-zatvora/,csv/Historical-Report-NewsGradient-2022-09-26--2022-09-27.csv,1807
https://www.fokus.ba/vijesti/bih/bh--se-potpuno-raspalo-gradjane-uskoro-nece-imati-ko-da-lijeci/2403567/,csv/Historical-Report-NewsGradient-2022-09-26--2022-09-27.csv,2224
https://www.fokus.ba/vijesti/bih/prezivio-tri-logora-smrti-pa-upitao-sda-da-li-ja-vodim-bosnjake-u-nove-masovne-grobnice/2405964/,csv/Historical-Report-NewsGradient-2022-09-28--2022-09-29.csv,814
https://www.fokus.ba/vijesti/bih/dzaferovic-bih-ne-priznaje-separatisticke-referendume-u-ukrajini/2406406/,csv/Historical-Report-NewsGradient-2022-09-28--2022-09-29.csv,1290
https://www.fokus.ba/vijesti/globus/tajfun-noru-nosio-krovove-i-izazvao-nestanak-struje-u-vijetnamu-stotine-hiljada-ljudi-u-sklonistima/2406110/,csv/Historical-Report-NewsGradient-2022-09-28--2022-09-29.csv,1660
https://www.fokus.ba/vijesti/bih/cijene-su-toliko-skocile-da-se-za-hranu-mjesecno-mora-izdvojiti-1-000-maraka/2406013/,csv/Historical-Report-NewsGradient-2022-09-28--2022-09-29.csv,1841
https://www.fokus.ba/vijesti/crna-hronika/kamionom-udario-u-benzinsku-pumpu-nije-bilo-povrijedjenih/2407523/,csv/Historical-Report-NewsGradient-2022-09-29--2022-09-30.csv,265
https://www.fokus.ba/vijesti/bih/udruzenje-pomozi-ba-ponovo-pokrenulo-apel-za-mladu-majku-aminu-iz-fojnice/2407017/,csv/Historical-Report-NewsGradient-2022-09-29--2022-09-30.csv,871
https://www.fokus.ba/vijesti/crna-hronika/objavljene-fotografije-najtrazenijih-bjegunaca-medju-njima-i-drzavljani-bih/2407145/,csv/Historical-Report-NewsGradient-2022-09-29--2022-09-30.csv,1030
https://www.fokus.ba/vijesti/bih/samo-sedam-stranaka-iz-fbih-prelazi-cenzus-u-drzavnom-parlamentu/2409865/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,169
https://www.fokus.ba/vijesti/bih/sabina-cudic-rezim-je-pao/2409709/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,568
https://www.fokus.ba/vijesti/bih/za-hdz-1990-smanjenje-ovlasti-i-nadleznosti-doma-naroda-nece-biti-prihvatljivo/2409706/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,569
https://www.fokus.ba/vijesti/bih/izbori-2020/izbornim-stabom-pdp-a-odjekuje-o-jeleno-jelo-je-li-dodik-gotov-video/2409634/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,677
https://www.fokus.ba/vijesti/bih/stigla-i-prva-cestitka-za-denisa-becirovica-i-zeljka-komsica/2409636/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,687
https://www.fokus.ba/vijesti/bih/mozemo-slobodno-reci-da-ce-becirovic-biti-clan-predsjednistva-bih/2409585/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,807
https://www.fokus.ba/vijesti/bih/izbori-2020/iz-hrvatske-republikanske-stranke-tvrde-nista-nije-rijeseno-pojacan-je-administrativni-haos-u-bih/2409536/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,891
https://www.fokus.ba/vijesti/bih/dodik-moja-prednost-na-31-000-prebrojanih-glasova-je-6-000-glasova/2409539/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,894
https://www.fokus.ba/vijesti/bih/schmidtovo-nametanje-izbornog-zakona-je-u-interesu-bih/2409486/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,995
https://www.fokus.ba/vijesti/bih/borenovic-pred-nama-je-istorijska-noc-jelena-trivic-ubjedljivo-vodi/2409425/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,1098
https://www.fokus.ba/vijesti/bih/prve-reakcije-na-schmidtovu-odluku-necemo-to-prihvatiti/2409411/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,1119
https://www.fokus.ba/vijesti/bih/naocale-s-kamerom-svadja-posmatraca-kupovina-glasova-u-auto-praonici-fizicki-sukobi/2409341/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,1240
https://fokus.ba/vijesti/bih/milanovic-nakon-20-godina-sam-shvatio-da-su-politicari-u-bih-prevaranti/2409094/,csv/Historical-Report-NewsGradient-2022-10-02--2022-10-03.csv,2061
